product_id,product_name,category_id,price,stock_quantity,description,platform
PRD-01164,Lipstick (Model S25),CAT-0233,1080.15,124,High-quality lipstick suitable for Indian conditions.,Amazon
PRD-01165,Face Wash (Model B84),CAT-0233,1991.17,243,High-quality face wash suitable for Indian conditions.,Amazon
PRD-01166,Perfume (Model L21),CAT-0234,734.5,255,High-quality perfume suitable for Indian conditions.,Amazon
PRD-01167,Face Wash (Model V89),CAT-0234,945.29,496,High-quality face wash suitable for Indian conditions.,Amazon
PRD-01168,Face Wash (Model B55),CAT-0234,1664.75,359,High-quality face wash suitable for Indian conditions.,Amazon
PRD-01169,Face Wash (Model E72),CAT-0234,696.79,285,High-quality face wash suitable for Indian conditions.,Amazon
PRD-01170,Lipstick (Model Z66),CAT-0234,1872.99,10,High-quality lipstick suitable for Indian conditions.,Amazon
PRD-01171,Shampoo (Model L27),CAT-0235,739.14,20,High-quality shampoo suitable for Indian conditions.,Amazon
PRD-01172,Shampoo (Model W66),CAT-0235,1463.71,277,High-quality shampoo suitable for Indian conditions.,Amazon
PRD-01173,Shampoo (Model G82),CAT-0235,588.57,178,High-quality shampoo suitable for Indian conditions.,Amazon
PRD-01174,Lipstick (Model X69),CAT-0235,797.01,425,High-quality lipstick suitable for Indian conditions.,Amazon
PRD-01175,Perfume (Model C77),CAT-0235,514.31,151,High-quality perfume suitable for Indian conditions.,Amazon
PRD-01176,Lipstick (Model R56),CAT-0236,1217.09,397,High-quality lipstick suitable for Indian conditions.,Amazon
PRD-01177,Shampoo (Model X33),CAT-0236,2224.89,317,High-quality shampoo suitable for Indian conditions.,Amazon
PRD-01178,Lipstick (Model Y89),CAT-0236,711.15,369,High-quality lipstick suitable for Indian conditions.,Amazon
PRD-01179,Face Wash (Model V78),CAT-0236,2074.77,97,High-quality face wash suitable for Indian conditions.,Amazon
PRD-01180,Shampoo (Model Y80),CAT-0236,512.21,144,High-quality shampoo suitable for Indian conditions.,Amazon
PRD-01181,Lipstick (Model N92),CAT-0237,906.76,49,High-quality lipstick suitable for Indian conditions.,Amazon
PRD-01182,Face Wash (Model B26),CAT-0237,569.8,16,High-quality face wash suitable for Indian conditions.,Amazon
PRD-01183,Perfume (Model D72),CAT-0237,600.3,16,High-quality perfume suitable for Indian conditions.,Amazon
PRD-01184,Shampoo (Model V72),CAT-0237,1385.68,359,High-quality shampoo suitable for Indian conditions.,Amazon
PRD-01185,Lipstick (Model B56),CAT-0237,668.7,367,High-quality lipstick suitable for Indian conditions.,Amazon
PRD-01186,Face Wash (Model A36),CAT-0238,1691.01,475,High-quality face wash suitable for Indian conditions.,Amazon
PRD-01187,Face Wash (Model O91),CAT-0238,292.65,285,High-quality face wash suitable for Indian conditions.,Amazon
PRD-01188,Shampoo (Model L17),CAT-0238,2085.56,136,High-quality shampoo suitable for Indian conditions.,Amazon
PRD-01189,Face Wash (Model X19),CAT-0238,2110.97,39,High-quality face wash suitable for Indian conditions.,Amazon
PRD-01190,Perfume (Model Q22),CAT-0238,387.88,118,High-quality perfume suitable for Indian conditions.,Amazon
PRD-01191,Shampoo (Model G34),CAT-0239,1386.55,127,High-quality shampoo suitable for Indian conditions.,Amazon
PRD-01192,Perfume (Model R81),CAT-0239,1125.68,54,High-quality perfume suitable for Indian conditions.,Amazon
PRD-01193,Lipstick (Model V68),CAT-0239,1800.99,218,High-quality lipstick suitable for Indian conditions.,Amazon
PRD-01194,Face Wash (Model F33),CAT-0239,1442.42,258,High-quality face wash suitable for Indian conditions.,Amazon
PRD-01195,Lipstick (Model V30),CAT-0239,1404.67,307,High-quality lipstick suitable for Indian conditions.,Amazon
PRD-01196,Shampoo (Model L50),CAT-0240,1442.69,166,High-quality shampoo suitable for Indian conditions.,Amazon
PRD-01197,Lipstick (Model N91),CAT-0240,1161.88,371,High-quality lipstick suitable for Indian conditions.,Amazon
PRD-01198,Lipstick (Model T40),CAT-0240,1473.39,109,High-quality lipstick suitable for Indian conditions.,Amazon
PRD-01199,Shampoo (Model Y80),CAT-0240,2326.45,130,High-quality shampoo suitable for Indian conditions.,Amazon
PRD-01200,Lipstick (Model O67),CAT-0240,2405.59,0,High-quality lipstick suitable for Indian conditions.,Amazon
PRD-01201,Face Wash (Model J86),CAT-0241,188.31,69,High-quality face wash suitable for Indian conditions.,Amazon
PRD-01202,Lipstick (Model A48),CAT-0241,2463.33,109,High-quality lipstick suitable for Indian conditions.,Amazon
PRD-01203,Lipstick (Model A98),CAT-0241,2082.49,470,High-quality lipstick suitable for Indian conditions.,Amazon
PRD-01204,Perfume (Model D14),CAT-0241,1231.87,79,High-quality perfume suitable for Indian conditions.,Amazon
PRD-01205,Perfume (Model I56),CAT-0241,2240.62,127,High-quality perfume suitable for Indian conditions.,Amazon
PRD-01206,Perfume (Model I48),CAT-0242,365.98,204,High-quality perfume suitable for Indian conditions.,Amazon
PRD-01207,Perfume (Model X19),CAT-0242,1850.41,405,High-quality perfume suitable for Indian conditions.,Amazon
PRD-01208,Shampoo (Model F72),CAT-0242,2090.41,353,High-quality shampoo suitable for Indian conditions.,Amazon
PRD-01209,Face Wash (Model T92),CAT-0242,855.92,374,High-quality face wash suitable for Indian conditions.,Amazon
PRD-01210,Shampoo (Model C17),CAT-0242,2316.4,171,High-quality shampoo suitable for Indian conditions.,Amazon
PRD-01211,Lipstick (Model N63),CAT-0243,2336.08,61,High-quality lipstick suitable for Indian conditions.,Amazon
PRD-01212,Perfume (Model X93),CAT-0243,2146.27,475,High-quality perfume suitable for Indian conditions.,Amazon
PRD-01213,Face Wash (Model U90),CAT-0243,1048.84,156,High-quality face wash suitable for Indian conditions.,Amazon
PRD-01214,Face Wash (Model K79),CAT-0243,1477.55,167,High-quality face wash suitable for Indian conditions.,Amazon
PRD-01215,Perfume (Model E16),CAT-0243,1733.04,201,High-quality perfume suitable for Indian conditions.,Amazon
PRD-01216,Shampoo (Model Y86),CAT-0244,1501.85,46,High-quality shampoo suitable for Indian conditions.,Amazon
PRD-01217,Perfume (Model N47),CAT-0244,1997.97,75,High-quality perfume suitable for Indian conditions.,Amazon
PRD-01218,Perfume (Model K20),CAT-0244,1268.26,381,High-quality perfume suitable for Indian conditions.,Amazon
PRD-01219,Face Wash (Model R61),CAT-0244,767.01,204,High-quality face wash suitable for Indian conditions.,Amazon
PRD-01220,Shampoo (Model Y99),CAT-0244,456.38,69,High-quality shampoo suitable for Indian conditions.,Amazon
PRD-01221,Shampoo (Model R35),CAT-0245,1296.47,333,High-quality shampoo suitable for Indian conditions.,Amazon
PRD-01222,Perfume (Model R88),CAT-0245,2493.14,268,High-quality perfume suitable for Indian conditions.,Amazon
PRD-01223,Perfume (Model H19),CAT-0245,775.7,220,High-quality perfume suitable for Indian conditions.,Amazon
PRD-01224,Lipstick (Model V83),CAT-0245,360.55,343,High-quality lipstick suitable for Indian conditions.,Amazon
PRD-01225,Shampoo (Model N56),CAT-0245,968.52,164,High-quality shampoo suitable for Indian conditions.,Amazon
PRD-01226,Lipstick (Model T93),CAT-0246,206.89,156,High-quality lipstick suitable for Indian conditions.,Amazon
PRD-01227,Perfume (Model L88),CAT-0246,2080.72,411,High-quality perfume suitable for Indian conditions.,Amazon
PRD-01228,Shampoo (Model T28),CAT-0246,1185.09,473,High-quality shampoo suitable for Indian conditions.,Amazon
PRD-01229,Perfume (Model G97),CAT-0246,1028.48,387,High-quality perfume suitable for Indian conditions.,Amazon
PRD-01230,Face Wash (Model D16),CAT-0246,721.16,317,High-quality face wash suitable for Indian conditions.,Amazon
PRD-01231,Perfume (Model J11),CAT-0247,956.69,411,High-quality perfume suitable for Indian conditions.,Amazon
PRD-01232,Face Wash (Model J67),CAT-0247,1257.3,169,High-quality face wash suitable for Indian conditions.,Amazon
PRD-01233,Perfume (Model X78),CAT-0247,647.91,279,High-quality perfume suitable for Indian conditions.,Amazon
PRD-01234,Lipstick (Model R71),CAT-0247,1614.15,72,High-quality lipstick suitable for Indian conditions.,Amazon
PRD-01235,Face Wash (Model M84),CAT-0247,2279.19,269,High-quality face wash suitable for Indian conditions.,Amazon
PRD-01236,Face Wash (Model I31),CAT-0248,291.26,102,High-quality face wash suitable for Indian conditions.,Amazon
PRD-01237,Lipstick (Model B69),CAT-0248,1688.68,4,High-quality lipstick suitable for Indian conditions.,Amazon
PRD-01238,Face Wash (Model M94),CAT-0248,787.58,436,High-quality face wash suitable for Indian conditions.,Amazon
PRD-01239,Lipstick (Model D12),CAT-0248,837.36,452,High-quality lipstick suitable for Indian conditions.,Amazon
PRD-01240,Shampoo (Model H58),CAT-0248,1345.07,363,High-quality shampoo suitable for Indian conditions.,Amazon
PRD-01241,Face Wash (Model K72),CAT-0249,2186.92,272,High-quality face wash suitable for Indian conditions.,Amazon
PRD-01242,Face Wash (Model F35),CAT-0249,1326.53,234,High-quality face wash suitable for Indian conditions.,Amazon
PRD-01243,Face Wash (Model B41),CAT-0249,2317.33,156,High-quality face wash suitable for Indian conditions.,Amazon
PRD-01244,Lipstick (Model P60),CAT-0249,1899.32,9,High-quality lipstick suitable for Indian conditions.,Amazon
PRD-01245,Lipstick (Model V55),CAT-0249,985.14,154,High-quality lipstick suitable for Indian conditions.,Amazon
PRD-01246,Perfume (Model Q45),CAT-0250,2057.95,320,High-quality perfume suitable for Indian conditions.,Amazon
PRD-01247,Lipstick (Model M13),CAT-0250,2368.72,485,High-quality lipstick suitable for Indian conditions.,Amazon
PRD-01248,Lipstick (Model H29),CAT-0250,953.2,201,High-quality lipstick suitable for Indian conditions.,Amazon
PRD-01249,Perfume (Model C58),CAT-0250,1373.69,347,High-quality perfume suitable for Indian conditions.,Amazon
PRD-01250,Perfume (Model N40),CAT-0250,1496.31,218,High-quality perfume suitable for Indian conditions.,Amazon
PRD-01251,Dumbbells (Model T52),CAT-0251,4712.02,67,High-quality dumbbells suitable for Indian conditions.,Amazon
PRD-01252,Yoga Mat (Model U27),CAT-0251,5977.89,350,High-quality yoga mat suitable for Indian conditions.,Amazon
PRD-01253,Yoga Mat (Model E49),CAT-0251,7009.91,460,High-quality yoga mat suitable for Indian conditions.,Amazon
PRD-01254,Badminton Racket (Model E65),CAT-0251,9958.58,499,High-quality badminton racket suitable for Indian conditions.,Amazon
PRD-01255,Yoga Mat (Model U82),CAT-0251,9204.28,162,High-quality yoga mat suitable for Indian conditions.,Amazon
PRD-01256,Yoga Mat (Model R78),CAT-0252,9506.58,60,High-quality yoga mat suitable for Indian conditions.,Amazon
PRD-01257,Yoga Mat (Model K28),CAT-0252,7379.96,391,High-quality yoga mat suitable for Indian conditions.,Amazon
PRD-01258,Dumbbells (Model N62),CAT-0252,3312.14,381,High-quality dumbbells suitable for Indian conditions.,Amazon
PRD-01259,Badminton Racket (Model X45),CAT-0252,1858.79,96,High-quality badminton racket suitable for Indian conditions.,Amazon
PRD-01260,Yoga Mat (Model E33),CAT-0252,651.5,313,High-quality yoga mat suitable for Indian conditions.,Amazon
PRD-01261,Badminton Racket (Model I87),CAT-0253,5843.61,118,High-quality badminton racket suitable for Indian conditions.,Amazon
PRD-01262,Badminton Racket (Model H39),CAT-0253,6998.83,183,High-quality badminton racket suitable for Indian conditions.,Amazon
PRD-01263,Yoga Mat (Model W71),CAT-0253,1687.23,433,High-quality yoga mat suitable for Indian conditions.,Amazon
PRD-01264,Badminton Racket (Model P93),CAT-0253,3990.01,436,High-quality badminton racket suitable for Indian conditions.,Amazon
PRD-01265,Dumbbells (Model P70),CAT-0253,1720.12,98,High-quality dumbbells suitable for Indian conditions.,Amazon
PRD-01266,Yoga Mat (Model B62),CAT-0254,7739.57,7,High-quality yoga mat suitable for Indian conditions.,Amazon
PRD-01267,Dumbbells (Model N38),CAT-0254,7526.72,103,High-quality dumbbells suitable for Indian conditions.,Amazon
PRD-01268,Yoga Mat (Model C32),CAT-0254,9300.19,224,High-quality yoga mat suitable for Indian conditions.,Amazon
PRD-01269,Badminton Racket (Model P98),CAT-0254,3519.0,234,High-quality badminton racket suitable for Indian conditions.,Amazon
PRD-01270,Yoga Mat (Model N61),CAT-0254,7851.66,311,High-quality yoga mat suitable for Indian conditions.,Amazon
PRD-01271,Badminton Racket (Model M50),CAT-0255,4183.85,480,High-quality badminton racket suitable for Indian conditions.,Amazon
PRD-01272,Badminton Racket (Model S86),CAT-0255,5547.13,328,High-quality badminton racket suitable for Indian conditions.,Amazon
PRD-01273,Badminton Racket (Model Z14),CAT-0255,5398.23,231,High-quality badminton racket suitable for Indian conditions.,Amazon
PRD-01274,Dumbbells (Model B41),CAT-0255,5379.55,202,High-quality dumbbells suitable for Indian conditions.,Amazon
PRD-01275,Badminton Racket (Model B81),CAT-0255,4119.02,391,High-quality badminton racket suitable for Indian conditions.,Amazon
PRD-01276,Badminton Racket (Model B34),CAT-0256,3195.32,203,High-quality badminton racket suitable for Indian conditions.,Amazon
PRD-01277,Dumbbells (Model Y46),CAT-0256,4828.93,216,High-quality dumbbells suitable for Indian conditions.,Amazon
PRD-01278,Dumbbells (Model T16),CAT-0256,7023.55,462,High-quality dumbbells suitable for Indian conditions.,Amazon
PRD-01279,Yoga Mat (Model O92),CAT-0256,4736.3,369,High-quality yoga mat suitable for Indian conditions.,Amazon
PRD-01280,Badminton Racket (Model D33),CAT-0256,7875.82,480,High-quality badminton racket suitable for Indian conditions.,Amazon
PRD-01281,Badminton Racket (Model R27),CAT-0257,4173.44,165,High-quality badminton racket suitable for Indian conditions.,Amazon
PRD-01282,Dumbbells (Model A32),CAT-0257,4755.34,459,High-quality dumbbells suitable for Indian conditions.,Amazon
PRD-01283,Badminton Racket (Model G68),CAT-0257,1265.72,165,High-quality badminton racket suitable for Indian conditions.,Amazon
PRD-01284,Badminton Racket (Model U30),CAT-0257,7296.4,63,High-quality badminton racket suitable for Indian conditions.,Amazon
PRD-01285,Yoga Mat (Model D67),CAT-0257,6487.1,43,High-quality yoga mat suitable for Indian conditions.,Amazon
PRD-01286,Badminton Racket (Model W59),CAT-0258,7377.99,499,High-quality badminton racket suitable for Indian conditions.,Amazon
PRD-01287,Badminton Racket (Model T30),CAT-0258,4035.31,194,High-quality badminton racket suitable for Indian conditions.,Amazon
PRD-01288,Yoga Mat (Model Y31),CAT-0258,9157.63,289,High-quality yoga mat suitable for Indian conditions.,Amazon
PRD-01289,Badminton Racket (Model E30),CAT-0258,8740.66,91,High-quality badminton racket suitable for Indian conditions.,Amazon
PRD-01290,Badminton Racket (Model B63),CAT-0258,3357.4,373,High-quality badminton racket suitable for Indian conditions.,Amazon
PRD-01291,Dumbbells (Model J90),CAT-0259,2134.68,460,High-quality dumbbells suitable for Indian conditions.,Amazon
PRD-01292,Yoga Mat (Model G10),CAT-0259,6376.58,129,High-quality yoga mat suitable for Indian conditions.,Amazon
PRD-01293,Yoga Mat (Model O73),CAT-0259,8611.95,278,High-quality yoga mat suitable for Indian conditions.,Amazon
PRD-01294,Yoga Mat (Model T73),CAT-0259,2683.63,301,High-quality yoga mat suitable for Indian conditions.,Amazon
PRD-01295,Badminton Racket (Model P68),CAT-0259,4337.45,40,High-quality badminton racket suitable for Indian conditions.,Amazon
PRD-01296,Badminton Racket (Model T10),CAT-0260,2749.25,280,High-quality badminton racket suitable for Indian conditions.,Amazon
PRD-01297,Dumbbells (Model T90),CAT-0260,5752.47,422,High-quality dumbbells suitable for Indian conditions.,Amazon
PRD-01298,Yoga Mat (Model B33),CAT-0260,1823.26,334,High-quality yoga mat suitable for Indian conditions.,Amazon
PRD-01299,Dumbbells (Model B28),CAT-0260,8596.76,341,High-quality dumbbells suitable for Indian conditions.,Amazon
PRD-01300,Badminton Racket (Model T48),CAT-0260,3578.67,44,High-quality badminton racket suitable for Indian conditions.,Amazon
PRD-01301,Yoga Mat (Model D63),CAT-0261,9939.86,82,High-quality yoga mat suitable for Indian conditions.,Amazon
PRD-01302,Badminton Racket (Model J88),CAT-0261,6744.88,358,High-quality badminton racket suitable for Indian conditions.,Amazon
PRD-01303,Badminton Racket (Model S81),CAT-0261,2103.22,233,High-quality badminton racket suitable for Indian conditions.,Amazon
PRD-01304,Badminton Racket (Model S56),CAT-0261,9342.21,47,High-quality badminton racket suitable for Indian conditions.,Amazon
PRD-01305,Dumbbells (Model K57),CAT-0261,9016.29,419,High-quality dumbbells suitable for Indian conditions.,Amazon
PRD-01306,Yoga Mat (Model Y64),CAT-0262,8495.77,33,High-quality yoga mat suitable for Indian conditions.,Amazon
PRD-01307,Dumbbells (Model P27),CAT-0262,1571.42,440,High-quality dumbbells suitable for Indian conditions.,Amazon
PRD-01308,Dumbbells (Model K77),CAT-0262,4372.08,107,High-quality dumbbells suitable for Indian conditions.,Amazon
PRD-01309,Badminton Racket (Model G88),CAT-0262,958.57,292,High-quality badminton racket suitable for Indian conditions.,Amazon
PRD-01310,Badminton Racket (Model U77),CAT-0262,9877.02,247,High-quality badminton racket suitable for Indian conditions.,Amazon
