order_item_id,order_id,product_id,quantity,unit_price,total_price,platform
ITM-111736,ORD-2026-16479,PRD-01385,3,7290.8,21872.4,Amazon
ITM-111737,ORD-2026-21398,PRD-00271,1,1267.25,1267.25,Amazon
ITM-111738,ORD-2026-10675,PRD-02352,1,1453.13,1453.13,Amazon
ITM-111739,ORD-2026-13079,PRD-01976,2,905.96,1811.92,Amazon
ITM-111740,ORD-2026-23939,PRD-01897,3,2901.65,8704.95,Amazon
ITM-111741,ORD-2026-24220,PRD-01010,3,1259.44,3778.32,Amazon
ITM-111742,ORD-2026-11613,PRD-01219,4,767.01,3068.04,Amazon
ITM-111743,ORD-2026-16092,PRD-00752,5,10024.53,50122.65,Amazon
ITM-111744,ORD-2026-21381,PRD-01590,4,516.06,2064.24,Amazon
ITM-111745,ORD-2026-19997,PRD-00278,3,498.42,1495.26,Amazon
ITM-111746,ORD-2026-11845,PRD-00678,3,174.82,524.46,Amazon
ITM-111747,ORD-2026-14630,PRD-01519,5,749.37,3746.85,Amazon
ITM-111748,ORD-2026-22176,PRD-00857,5,6490.06,32450.3,Amazon
ITM-111749,ORD-2026-15499,PRD-01560,5,726.22,3631.1,Amazon
ITM-111750,ORD-2026-26737,PRD-02131,5,2873.28,14366.4,Amazon
ITM-111751,ORD-2026-14709,PRD-01147,4,1646.7,6586.8,Amazon
ITM-111752,ORD-2026-23655,PRD-02141,1,824.12,824.12,Amazon
ITM-111753,ORD-2026-26224,PRD-00553,4,830.84,3323.36,Amazon
ITM-111754,ORD-2026-17212,PRD-00520,5,386.01,1930.05,Amazon
ITM-111755,ORD-2026-19562,PRD-01114,4,1677.18,6708.72,Amazon
ITM-111756,ORD-2026-20068,PRD-01699,4,807.19,3228.76,Amazon
ITM-111757,ORD-2026-12727,PRD-01374,4,5627.46,22509.84,Amazon
ITM-111758,ORD-2026-19312,PRD-00547,5,854.16,4270.8,Amazon
ITM-111759,ORD-2026-10692,PRD-00413,5,713.14,3565.7,Amazon
ITM-111760,ORD-2026-11181,PRD-01015,5,1699.62,8498.099999999999,Amazon
ITM-111761,ORD-2026-15541,PRD-01378,2,1068.23,2136.46,Amazon
ITM-111762,ORD-2026-14621,PRD-01006,1,2244.55,2244.55,Amazon
ITM-111763,ORD-2026-21334,PRD-00304,3,599.4,1798.2,Amazon
ITM-111764,ORD-2026-25455,PRD-01439,2,726.8,1453.6,Amazon
ITM-111765,ORD-2026-18734,PRD-02258,2,1466.11,2932.22,Amazon
ITM-111766,ORD-2026-10822,PRD-00703,2,101.31,202.62,Amazon
ITM-111767,ORD-2026-21641,PRD-00295,2,2197.29,4394.58,Amazon
ITM-111768,ORD-2026-21846,PRD-00160,4,27965.45,111861.8,Amazon
ITM-111769,ORD-2026-21413,PRD-00973,2,9627.96,19255.92,Amazon
ITM-111770,ORD-2026-27207,PRD-01965,1,4291.85,4291.85,Amazon
ITM-111771,ORD-2026-13947,PRD-00025,5,69582.72,347913.6,Amazon
ITM-111772,ORD-2026-19116,PRD-02129,3,2369.39,7108.17,Amazon
ITM-111773,ORD-2026-15982,PRD-01344,1,3599.58,3599.58,Amazon
ITM-111774,ORD-2026-27391,PRD-00450,2,2413.84,4827.68,Amazon
ITM-111775,ORD-2026-14845,PRD-01773,5,3774.69,18873.45,Amazon
ITM-111776,ORD-2026-17761,PRD-00422,2,1773.06,3546.12,Amazon
ITM-111777,ORD-2026-11882,PRD-00991,3,13631.61,40894.83,Amazon
ITM-111778,ORD-2026-20839,PRD-01057,2,959.24,1918.48,Amazon
ITM-111779,ORD-2026-12879,PRD-02240,4,5291.82,21167.28,Amazon
ITM-111780,ORD-2026-25121,PRD-01182,4,569.8,2279.2,Amazon
ITM-111781,ORD-2026-26633,PRD-00829,2,7587.41,15174.82,Amazon
ITM-111782,ORD-2026-10687,PRD-00803,5,3006.75,15033.75,Amazon
ITM-111783,ORD-2026-10029,PRD-01262,3,6998.83,20996.49,Amazon
ITM-111784,ORD-2026-21852,PRD-01964,2,728.41,1456.82,Amazon
ITM-111785,ORD-2026-20182,PRD-01467,3,1743.45,5230.35,Amazon
ITM-111786,ORD-2026-27724,PRD-01032,2,281.39,562.78,Amazon
ITM-111787,ORD-2026-27306,PRD-00007,3,76790.98,230372.94,Amazon
ITM-111788,ORD-2026-11846,PRD-01961,2,4362.59,8725.18,Amazon
ITM-111789,ORD-2026-13412,PRD-01846,4,4381.11,17524.44,Amazon
ITM-111790,ORD-2026-21780,PRD-00514,2,347.08,694.16,Amazon
ITM-111791,ORD-2026-22286,PRD-01087,4,2336.1,9344.4,Amazon
ITM-111792,ORD-2026-10267,PRD-02348,5,1117.11,5585.549999999999,Amazon
ITM-111793,ORD-2026-15865,PRD-00630,2,539.68,1079.36,Amazon
ITM-111794,ORD-2026-10423,PRD-00545,3,758.5,2275.5,Amazon
ITM-111795,ORD-2026-17498,PRD-01911,5,3261.28,16306.4,Amazon
ITM-111796,ORD-2026-22775,PRD-02434,4,715.25,2861.0,Amazon
ITM-111797,ORD-2026-22834,PRD-01828,5,2688.71,13443.55,Amazon
ITM-111798,ORD-2026-27901,PRD-00418,2,1986.09,3972.18,Amazon
ITM-111799,ORD-2026-23814,PRD-00483,1,2344.66,2344.66,Amazon
ITM-111800,ORD-2026-26670,PRD-01480,2,8122.75,16245.5,Amazon
ITM-111801,ORD-2026-21293,PRD-01517,4,864.13,3456.52,Amazon
ITM-111802,ORD-2026-23746,PRD-02327,5,370.03,1850.15,Amazon
ITM-111803,ORD-2026-23940,PRD-00234,1,27436.57,27436.57,Amazon
ITM-111804,ORD-2026-24643,PRD-02100,3,1890.04,5670.12,Amazon
ITM-111805,ORD-2026-21052,PRD-00924,5,9357.35,46786.75,Amazon
ITM-111806,ORD-2026-23582,PRD-02222,5,6814.95,34074.75,Amazon
ITM-111807,ORD-2026-22764,PRD-02470,2,758.39,1516.78,Amazon
ITM-111808,ORD-2026-10990,PRD-02150,3,4033.34,12100.02,Amazon
ITM-111809,ORD-2026-22177,PRD-01230,1,721.16,721.16,Amazon
ITM-111810,ORD-2026-14217,PRD-00206,5,53578.23,267891.15,Amazon
ITM-111811,ORD-2026-10587,PRD-02382,2,321.8,643.6,Amazon
ITM-111812,ORD-2026-14333,PRD-00370,2,805.75,1611.5,Amazon
ITM-111813,ORD-2026-20662,PRD-01032,1,281.39,281.39,Amazon
ITM-111814,ORD-2026-18687,PRD-00944,3,14761.22,44283.66,Amazon
ITM-111815,ORD-2026-23998,PRD-01537,3,397.29,1191.87,Amazon
ITM-111816,ORD-2026-21975,PRD-00981,2,1159.99,2319.98,Amazon
ITM-111817,ORD-2026-23228,PRD-00705,3,596.58,1789.74,Amazon
ITM-111818,ORD-2026-11892,PRD-00954,3,4765.58,14296.74,Amazon
ITM-111819,ORD-2026-13867,PRD-00450,2,2413.84,4827.68,Amazon
ITM-111820,ORD-2026-10021,PRD-02038,5,4195.64,20978.2,Amazon
ITM-111821,ORD-2026-11798,PRD-00852,5,9989.3,49946.5,Amazon
ITM-111822,ORD-2026-12447,PRD-01050,3,1816.5,5449.5,Amazon
ITM-111823,ORD-2026-18268,PRD-02060,2,6325.79,12651.58,Amazon
ITM-111824,ORD-2026-20993,PRD-00279,5,477.34,2386.7,Amazon
ITM-111825,ORD-2026-22679,PRD-01518,5,845.14,4225.7,Amazon
ITM-111826,ORD-2026-15099,PRD-01256,2,9506.58,19013.16,Amazon
ITM-111827,ORD-2026-15816,PRD-02349,1,802.72,802.72,Amazon
ITM-111828,ORD-2026-18327,PRD-00088,3,21682.53,65047.59,Amazon
ITM-111829,ORD-2026-19703,PRD-02051,3,6950.64,20851.92,Amazon
ITM-111830,ORD-2026-13719,PRD-01232,5,1257.3,6286.5,Amazon
ITM-111831,ORD-2026-12053,PRD-01940,2,4227.95,8455.9,Amazon
ITM-111832,ORD-2026-13320,PRD-02313,4,312.37,1249.48,Amazon
ITM-111833,ORD-2026-20726,PRD-01847,4,4640.5,18562.0,Amazon
ITM-111834,ORD-2026-17845,PRD-00144,2,62936.07,125872.14,Amazon
ITM-111835,ORD-2026-26180,PRD-00582,2,913.69,1827.38,Amazon
ITM-111836,ORD-2026-20211,PRD-01644,1,978.69,978.69,Amazon
ITM-111837,ORD-2026-24914,PRD-00520,4,386.01,1544.04,Amazon
ITM-111838,ORD-2026-19781,PRD-02347,2,836.62,1673.24,Amazon
ITM-111839,ORD-2026-26602,PRD-00193,2,79770.91,159541.82,Amazon
ITM-111840,ORD-2026-27158,PRD-00064,3,55229.45,165688.35,Amazon
ITM-111841,ORD-2026-13830,PRD-00958,4,1079.14,4316.56,Amazon
ITM-111842,ORD-2026-27938,PRD-01750,2,478.43,956.86,Amazon
ITM-111843,ORD-2026-11027,PRD-00497,4,466.75,1867.0,Amazon
ITM-111844,ORD-2026-18988,PRD-02372,2,1312.61,2625.22,Amazon
ITM-111845,ORD-2026-18436,PRD-01210,4,2316.4,9265.6,Amazon
ITM-111846,ORD-2026-17130,PRD-01644,1,978.69,978.69,Amazon
ITM-111847,ORD-2026-20598,PRD-02419,1,833.02,833.02,Amazon
ITM-111848,ORD-2026-18658,PRD-01333,1,2198.84,2198.84,Amazon
ITM-111849,ORD-2026-10114,PRD-00360,5,2813.23,14066.15,Amazon
ITM-111850,ORD-2026-15837,PRD-01903,2,2907.99,5815.98,Amazon
ITM-111851,ORD-2026-19519,PRD-02245,3,4669.26,14007.78,Amazon
ITM-111852,ORD-2026-12211,PRD-02149,5,232.61,1163.05,Amazon
ITM-111853,ORD-2026-12327,PRD-00450,4,2413.84,9655.36,Amazon
ITM-111854,ORD-2026-24509,PRD-01921,2,1498.22,2996.44,Amazon
ITM-111855,ORD-2026-18462,PRD-01415,2,3153.43,6306.86,Amazon
ITM-111856,ORD-2026-14367,PRD-02420,5,813.59,4067.95,Amazon
ITM-111857,ORD-2026-24089,PRD-02188,2,5552.24,11104.48,Amazon
ITM-111858,ORD-2026-17161,PRD-02420,2,813.59,1627.18,Amazon
ITM-111859,ORD-2026-21777,PRD-01669,4,845.09,3380.36,Amazon
ITM-111860,ORD-2026-22835,PRD-01336,3,5440.96,16322.88,Amazon
ITM-111861,ORD-2026-25801,PRD-00673,4,605.96,2423.84,Amazon
ITM-111862,ORD-2026-18897,PRD-00129,5,68037.92,340189.6,Amazon
ITM-111863,ORD-2026-23780,PRD-00012,2,57842.89,115685.78,Amazon
ITM-111864,ORD-2026-11275,PRD-00336,2,555.17,1110.34,Amazon
ITM-111865,ORD-2026-24145,PRD-00901,3,6006.39,18019.17,Amazon
ITM-111866,ORD-2026-23237,PRD-00079,3,75878.82,227636.46,Amazon
ITM-111867,ORD-2026-19045,PRD-00668,1,499.56,499.56,Amazon
ITM-111868,ORD-2026-15226,PRD-00481,3,2274.02,6822.059999999999,Amazon
ITM-111869,ORD-2026-17368,PRD-00715,4,888.48,3553.92,Amazon
ITM-111870,ORD-2026-21906,PRD-00679,2,123.14,246.28,Amazon
ITM-111871,ORD-2026-19929,PRD-02051,4,6950.64,27802.56,Amazon
ITM-111872,ORD-2026-17631,PRD-01622,4,106.3,425.2,Amazon
ITM-111873,ORD-2026-14206,PRD-01260,4,651.5,2606.0,Amazon
ITM-111874,ORD-2026-27974,PRD-01821,4,2281.8,9127.2,Amazon
ITM-111875,ORD-2026-27296,PRD-02325,4,214.5,858.0,Amazon
ITM-111876,ORD-2026-16399,PRD-00321,4,2352.58,9410.32,Amazon
ITM-111877,ORD-2026-12281,PRD-02352,2,1453.13,2906.26,Amazon
ITM-111878,ORD-2026-15710,PRD-00994,4,7188.35,28753.4,Amazon
ITM-111879,ORD-2026-18247,PRD-00539,5,784.47,3922.35,Amazon
ITM-111880,ORD-2026-22673,PRD-01770,4,2263.45,9053.8,Amazon
ITM-111881,ORD-2026-19716,PRD-02442,1,578.79,578.79,Amazon
ITM-111882,ORD-2026-20985,PRD-01153,4,1787.8,7151.2,Amazon
ITM-111883,ORD-2026-26963,PRD-01909,1,3264.99,3264.99,Amazon
ITM-111884,ORD-2026-15783,PRD-02283,2,1213.01,2426.02,Amazon
ITM-111885,ORD-2026-23337,PRD-01348,5,6842.79,34213.95,Amazon
ITM-111886,ORD-2026-26602,PRD-00053,2,17473.33,34946.66,Amazon
ITM-111887,ORD-2026-12210,PRD-02117,2,1537.38,3074.76,Amazon
ITM-111888,ORD-2026-11458,PRD-00420,4,2381.76,9527.04,Amazon
ITM-111889,ORD-2026-21985,PRD-02500,1,1370.64,1370.64,Amazon
ITM-111890,ORD-2026-27942,PRD-02187,5,6061.23,30306.15,Amazon
ITM-111891,ORD-2026-20730,PRD-01539,4,276.7,1106.8,Amazon
ITM-111892,ORD-2026-11686,PRD-01950,1,4486.81,4486.81,Amazon
ITM-111893,ORD-2026-26404,PRD-01020,4,911.57,3646.28,Amazon
ITM-111894,ORD-2026-13732,PRD-00989,2,8804.42,17608.84,Amazon
ITM-111895,ORD-2026-10374,PRD-00948,1,8638.42,8638.42,Amazon
ITM-111896,ORD-2026-21488,PRD-00284,3,2095.79,6287.37,Amazon
ITM-111897,ORD-2026-26401,PRD-01558,4,972.19,3888.76,Amazon
ITM-111898,ORD-2026-12602,PRD-02479,2,1318.56,2637.12,Amazon
ITM-111899,ORD-2026-15471,PRD-01946,1,1305.05,1305.05,Amazon
ITM-111900,ORD-2026-17640,PRD-01734,2,775.0,1550.0,Amazon
ITM-111901,ORD-2026-25176,PRD-01104,4,687.13,2748.52,Amazon
ITM-111902,ORD-2026-20831,PRD-00423,4,2472.66,9890.64,Amazon
ITM-111903,ORD-2026-21198,PRD-00549,4,107.23,428.92,Amazon
ITM-111904,ORD-2026-21910,PRD-00414,5,1234.26,6171.3,Amazon
ITM-111905,ORD-2026-20545,PRD-00548,5,470.15,2350.75,Amazon
ITM-111906,ORD-2026-17758,PRD-01331,4,3092.42,12369.68,Amazon
ITM-111907,ORD-2026-27025,PRD-01126,5,276.49,1382.45,Amazon
ITM-111908,ORD-2026-18028,PRD-01120,2,834.69,1669.38,Amazon
ITM-111909,ORD-2026-19293,PRD-02411,1,1219.86,1219.86,Amazon
ITM-111910,ORD-2026-21077,PRD-02490,5,860.95,4304.75,Amazon
ITM-111911,ORD-2026-20267,PRD-01474,5,2636.66,13183.3,Amazon
ITM-111912,ORD-2026-10182,PRD-01555,5,511.84,2559.2,Amazon
ITM-111913,ORD-2026-27754,PRD-00143,5,10699.74,53498.7,Amazon
ITM-111914,ORD-2026-20037,PRD-01298,3,1823.26,5469.78,Amazon
ITM-111915,ORD-2026-19057,PRD-00166,1,27218.48,27218.48,Amazon
ITM-111916,ORD-2026-26696,PRD-00369,2,304.22,608.44,Amazon
ITM-111917,ORD-2026-17204,PRD-00910,5,14567.1,72835.5,Amazon
ITM-111918,ORD-2026-27506,PRD-00822,3,11512.65,34537.95,Amazon
ITM-111919,ORD-2026-14706,PRD-02167,4,2603.18,10412.72,Amazon
ITM-111920,ORD-2026-23742,PRD-01138,4,1252.62,5010.48,Amazon
ITM-111921,ORD-2026-18929,PRD-01425,3,2938.2,8814.599999999999,Amazon
ITM-111922,ORD-2026-25577,PRD-02376,2,500.46,1000.92,Amazon
ITM-111923,ORD-2026-21565,PRD-00906,3,11036.45,33109.35000000001,Amazon
ITM-111924,ORD-2026-14875,PRD-01676,4,906.34,3625.36,Amazon
ITM-111925,ORD-2026-10749,PRD-00166,5,27218.48,136092.4,Amazon
ITM-111926,ORD-2026-26446,PRD-00971,4,1694.01,6776.04,Amazon
ITM-111927,ORD-2026-27357,PRD-00727,1,581.33,581.33,Amazon
ITM-111928,ORD-2026-24777,PRD-01598,1,701.62,701.62,Amazon
ITM-111929,ORD-2026-10767,PRD-01812,4,2084.95,8339.8,Amazon
ITM-111930,ORD-2026-19929,PRD-01350,4,1382.8,5531.2,Amazon
ITM-111931,ORD-2026-15489,PRD-01328,5,3273.7,16368.5,Amazon
ITM-111932,ORD-2026-10050,PRD-00061,5,55640.94,278204.7,Amazon
ITM-111933,ORD-2026-11263,PRD-01504,1,900.33,900.33,Amazon
ITM-111934,ORD-2026-11815,PRD-00131,2,37145.96,74291.92,Amazon
ITM-111935,ORD-2026-16653,PRD-01984,4,403.81,1615.24,Amazon
ITM-111936,ORD-2026-18724,PRD-00077,5,30016.74,150083.7,Amazon
ITM-111937,ORD-2026-21477,PRD-01582,4,254.91,1019.64,Amazon
ITM-111938,ORD-2026-18659,PRD-01770,1,2263.45,2263.45,Amazon
ITM-111939,ORD-2026-11252,PRD-01871,5,2082.08,10410.4,Amazon
ITM-111940,ORD-2026-14002,PRD-00816,3,13852.11,41556.33,Amazon
ITM-111941,ORD-2026-26756,PRD-00461,1,2203.23,2203.23,Amazon
ITM-111942,ORD-2026-21850,PRD-00361,4,671.52,2686.08,Amazon
ITM-111943,ORD-2026-19139,PRD-00236,5,12999.0,64995.0,Amazon
ITM-111944,ORD-2026-21023,PRD-01548,1,206.53,206.53,Amazon
ITM-111945,ORD-2026-10363,PRD-02240,4,5291.82,21167.28,Amazon
ITM-111946,ORD-2026-13255,PRD-00487,2,1872.64,3745.28,Amazon
ITM-111947,ORD-2026-14509,PRD-01394,5,1689.06,8445.3,Amazon
ITM-111948,ORD-2026-16235,PRD-00247,2,77553.81,155107.62,Amazon
ITM-111949,ORD-2026-10246,PRD-00027,1,79709.1,79709.1,Amazon
ITM-111950,ORD-2026-25091,PRD-00421,5,1424.78,7123.9,Amazon
ITM-111951,ORD-2026-21179,PRD-00061,4,55640.94,222563.76,Amazon
ITM-111952,ORD-2026-26565,PRD-00863,2,2376.39,4752.78,Amazon
ITM-111953,ORD-2026-26573,PRD-01305,1,9016.29,9016.29,Amazon
ITM-111954,ORD-2026-10442,PRD-01296,4,2749.25,10997.0,Amazon
ITM-111955,ORD-2026-26940,PRD-01967,4,2711.41,10845.64,Amazon
ITM-111956,ORD-2026-27640,PRD-01863,4,3820.04,15280.16,Amazon
ITM-111957,ORD-2026-12718,PRD-00571,4,125.66,502.64,Amazon
ITM-111958,ORD-2026-24829,PRD-01507,2,275.26,550.52,Amazon
ITM-111959,ORD-2026-27866,PRD-01381,4,8174.46,32697.84,Amazon
ITM-111960,ORD-2026-13541,PRD-00916,3,14465.98,43397.94,Amazon
ITM-111961,ORD-2026-23836,PRD-00654,5,670.36,3351.8,Amazon
ITM-111962,ORD-2026-14495,PRD-01076,4,400.19,1600.76,Amazon
ITM-111963,ORD-2026-16255,PRD-01295,4,4337.45,17349.8,Amazon
ITM-111964,ORD-2026-10925,PRD-00450,3,2413.84,7241.52,Amazon
ITM-111965,ORD-2026-16724,PRD-02312,5,615.06,3075.3,Amazon
ITM-111966,ORD-2026-11473,PRD-02339,4,517.54,2070.16,Amazon
ITM-111967,ORD-2026-25401,PRD-00202,4,74575.46,298301.84,Amazon
ITM-111968,ORD-2026-23765,PRD-01125,4,1083.06,4332.24,Amazon
ITM-111969,ORD-2026-14687,PRD-01508,3,119.85,359.55,Amazon
ITM-111970,ORD-2026-26334,PRD-01268,5,9300.19,46500.95,Amazon
ITM-111971,ORD-2026-18752,PRD-00391,1,2021.28,2021.28,Amazon
ITM-111972,ORD-2026-21276,PRD-00855,5,13062.7,65313.5,Amazon
ITM-111973,ORD-2026-19936,PRD-00111,3,56571.68,169715.04,Amazon
ITM-111974,ORD-2026-12354,PRD-01155,5,1254.84,6274.2,Amazon
ITM-111975,ORD-2026-12002,PRD-02331,4,1154.76,4619.04,Amazon
ITM-111976,ORD-2026-17019,PRD-00420,3,2381.76,7145.280000000001,Amazon
ITM-111977,ORD-2026-21692,PRD-01669,3,845.09,2535.27,Amazon
ITM-111978,ORD-2026-24848,PRD-01921,5,1498.22,7491.1,Amazon
ITM-111979,ORD-2026-27731,PRD-02433,5,862.39,4311.95,Amazon
ITM-111980,ORD-2026-24959,PRD-01334,2,7214.46,14428.92,Amazon
ITM-111981,ORD-2026-22652,PRD-00784,5,14786.5,73932.5,Amazon
ITM-111982,ORD-2026-14179,PRD-02148,5,1265.92,6329.6,Amazon
ITM-111983,ORD-2026-16657,PRD-00555,4,656.8,2627.2,Amazon
ITM-111984,ORD-2026-11533,PRD-01178,1,711.15,711.15,Amazon
ITM-111985,ORD-2026-21824,PRD-00670,1,179.4,179.4,Amazon
ITM-111986,ORD-2026-15177,PRD-00298,1,880.86,880.86,Amazon
ITM-111987,ORD-2026-20208,PRD-02118,5,7855.04,39275.2,Amazon
ITM-111988,ORD-2026-10865,PRD-01808,1,4058.39,4058.39,Amazon
ITM-111989,ORD-2026-16937,PRD-02133,2,4942.89,9885.78,Amazon
ITM-111990,ORD-2026-11114,PRD-01157,3,730.83,2192.49,Amazon
ITM-111991,ORD-2026-22676,PRD-01617,2,261.24,522.48,Amazon
ITM-111992,ORD-2026-17822,PRD-00824,2,6349.08,12698.16,Amazon
ITM-111993,ORD-2026-14793,PRD-02013,1,542.46,542.46,Amazon
ITM-111994,ORD-2026-11622,PRD-01047,1,1503.88,1503.88,Amazon
ITM-111995,ORD-2026-14903,PRD-02363,2,808.06,1616.12,Amazon
ITM-111996,ORD-2026-15207,PRD-00923,2,7640.12,15280.24,Amazon
ITM-111997,ORD-2026-23280,PRD-01770,2,2263.45,4526.9,Amazon
ITM-111998,ORD-2026-21552,PRD-01787,2,4276.49,8552.98,Amazon
ITM-111999,ORD-2026-24707,PRD-02225,2,4473.95,8947.9,Amazon
ITM-112000,ORD-2026-13970,PRD-00615,5,595.72,2978.6,Amazon
ITM-112001,ORD-2026-19484,PRD-00094,2,7869.29,15738.58,Amazon
ITM-112002,ORD-2026-15328,PRD-00116,3,72290.61,216871.83,Amazon
ITM-112003,ORD-2026-18203,PRD-01661,1,84.18,84.18,Amazon
ITM-112004,ORD-2026-11929,PRD-01266,3,7739.57,23218.71,Amazon
ITM-112005,ORD-2026-15913,PRD-00707,4,613.38,2453.52,Amazon
ITM-112006,ORD-2026-18807,PRD-00071,1,44670.55,44670.55,Amazon
ITM-112007,ORD-2026-19420,PRD-00399,3,2200.9,6602.700000000001,Amazon
ITM-112008,ORD-2026-10747,PRD-01353,2,8965.53,17931.06,Amazon
ITM-112009,ORD-2026-15646,PRD-02191,2,5487.85,10975.7,Amazon
ITM-112010,ORD-2026-19170,PRD-00528,1,970.01,970.01,Amazon
ITM-112011,ORD-2026-12663,PRD-00794,5,4342.56,21712.8,Amazon
ITM-112012,ORD-2026-21543,PRD-02447,2,1208.94,2417.88,Amazon
ITM-112013,ORD-2026-18481,PRD-01107,3,565.03,1695.09,Amazon
ITM-112014,ORD-2026-14287,PRD-00790,1,555.33,555.33,Amazon
ITM-112015,ORD-2026-10949,PRD-00892,5,5723.11,28615.55,Amazon
ITM-112016,ORD-2026-27206,PRD-01570,2,683.54,1367.08,Amazon
ITM-112017,ORD-2026-14172,PRD-00329,5,1796.65,8983.25,Amazon
ITM-112018,ORD-2026-23340,PRD-01936,3,4810.63,14431.89,Amazon
ITM-112019,ORD-2026-11060,PRD-02211,1,5947.96,5947.96,Amazon
ITM-112020,ORD-2026-17902,PRD-01004,2,993.04,1986.08,Amazon
ITM-112021,ORD-2026-26140,PRD-01672,5,678.18,3390.9,Amazon
ITM-112022,ORD-2026-19356,PRD-01365,1,690.54,690.54,Amazon
ITM-112023,ORD-2026-12788,PRD-00384,3,2168.58,6505.74,Amazon
ITM-112024,ORD-2026-22908,PRD-01823,1,349.52,349.52,Amazon
ITM-112025,ORD-2026-23484,PRD-02057,2,4098.44,8196.88,Amazon
ITM-112026,ORD-2026-21067,PRD-00904,4,8109.86,32439.44,Amazon
ITM-112027,ORD-2026-21229,PRD-00405,1,627.68,627.68,Amazon
ITM-112028,ORD-2026-18989,PRD-00048,2,55502.34,111004.68,Amazon
ITM-112029,ORD-2026-27389,PRD-00214,5,33290.75,166453.75,Amazon
ITM-112030,ORD-2026-25970,PRD-00056,1,57244.36,57244.36,Amazon
ITM-112031,ORD-2026-23246,PRD-01256,1,9506.58,9506.58,Amazon
ITM-112032,ORD-2026-14200,PRD-00087,4,64053.09,256212.36,Amazon
ITM-112033,ORD-2026-19603,PRD-01903,4,2907.99,11631.96,Amazon
ITM-112034,ORD-2026-21239,PRD-00994,4,7188.35,28753.4,Amazon
ITM-112035,ORD-2026-22604,PRD-01011,4,674.77,2699.08,Amazon
ITM-112036,ORD-2026-24834,PRD-01910,2,2902.77,5805.54,Amazon
ITM-112037,ORD-2026-14134,PRD-00632,4,221.88,887.52,Amazon
ITM-112038,ORD-2026-14711,PRD-01743,4,960.13,3840.52,Amazon
ITM-112039,ORD-2026-12092,PRD-00515,3,476.32,1428.96,Amazon
ITM-112040,ORD-2026-17681,PRD-01648,4,768.49,3073.96,Amazon
ITM-112041,ORD-2026-22547,PRD-00688,2,664.71,1329.42,Amazon
ITM-112042,ORD-2026-22532,PRD-01671,2,456.74,913.48,Amazon
ITM-112043,ORD-2026-27674,PRD-00092,2,34975.88,69951.76,Amazon
ITM-112044,ORD-2026-16910,PRD-00325,5,1117.62,5588.099999999999,Amazon
ITM-112045,ORD-2026-11648,PRD-00368,5,1852.63,9263.150000000001,Amazon
ITM-112046,ORD-2026-21773,PRD-02189,3,5349.78,16049.34,Amazon
ITM-112047,ORD-2026-13900,PRD-00712,5,631.52,3157.6,Amazon
ITM-112048,ORD-2026-12698,PRD-01997,3,4802.73,14408.19,Amazon
ITM-112049,ORD-2026-23768,PRD-00316,5,1714.7,8573.5,Amazon
ITM-112050,ORD-2026-12967,PRD-01212,1,2146.27,2146.27,Amazon
ITM-112051,ORD-2026-12765,PRD-01364,3,9205.74,27617.22,Amazon
ITM-112052,ORD-2026-23874,PRD-00088,5,21682.53,108412.65,Amazon
ITM-112053,ORD-2026-16820,PRD-00708,1,822.9,822.9,Amazon
ITM-112054,ORD-2026-16107,PRD-01064,3,671.16,2013.48,Amazon
ITM-112055,ORD-2026-19863,PRD-02237,3,5270.76,15812.28,Amazon
ITM-112056,ORD-2026-24699,PRD-01662,1,890.47,890.47,Amazon
ITM-112057,ORD-2026-22952,PRD-00835,3,9886.89,29660.67,Amazon
ITM-112058,ORD-2026-21075,PRD-02280,1,161.4,161.4,Amazon
ITM-112059,ORD-2026-21069,PRD-01355,1,4082.56,4082.56,Amazon
ITM-112060,ORD-2026-25229,PRD-02236,3,7798.44,23395.32,Amazon
ITM-112061,ORD-2026-15966,PRD-00254,3,2048.66,6145.98,Amazon
ITM-112062,ORD-2026-27693,PRD-02153,4,1466.43,5865.72,Amazon
ITM-112063,ORD-2026-23001,PRD-00742,4,346.48,1385.92,Amazon
ITM-112064,ORD-2026-15446,PRD-00993,2,3129.69,6259.38,Amazon
ITM-112065,ORD-2026-19808,PRD-00956,2,4547.13,9094.26,Amazon
ITM-112066,ORD-2026-25982,PRD-00664,1,912.42,912.42,Amazon
ITM-112067,ORD-2026-12618,PRD-01780,3,2324.87,6974.61,Amazon
ITM-112068,ORD-2026-24733,PRD-00483,1,2344.66,2344.66,Amazon
ITM-112069,ORD-2026-18401,PRD-00775,4,4345.58,17382.32,Amazon
ITM-112070,ORD-2026-20824,PRD-02324,2,500.83,1001.66,Amazon
ITM-112071,ORD-2026-23269,PRD-00924,1,9357.35,9357.35,Amazon
ITM-112072,ORD-2026-24435,PRD-00629,3,670.95,2012.85,Amazon
ITM-112073,ORD-2026-19018,PRD-00810,2,2669.81,5339.62,Amazon
ITM-112074,ORD-2026-11639,PRD-00638,1,839.95,839.95,Amazon
ITM-112075,ORD-2026-19052,PRD-01765,2,2235.3,4470.6,Amazon
ITM-112076,ORD-2026-20382,PRD-02498,3,1414.07,4242.21,Amazon
ITM-112077,ORD-2026-25778,PRD-00205,2,79419.29,158838.58,Amazon
ITM-112078,ORD-2026-21033,PRD-01999,1,1612.5,1612.5,Amazon
ITM-112079,ORD-2026-25002,PRD-01958,1,4061.23,4061.23,Amazon
